t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
2.100000000000000000e+01,4.999999999999999289e+01,6.753585622947987588e+01,-2.132761640753701826e+01,3.791760178057141495e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.807999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,4.999999999999999289e+01,6.724241835147745405e+01,-2.033834694723308800e+01,3.095928595755632617e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.821000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,5.000000000000000000e+01,6.715212977363056268e+01,-1.981204675150466699e+01,2.659916977874104305e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.825000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,5.000000000000000000e+01,6.694898047347503223e+01,-1.912315902370699661e+01,2.174178550231966156e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.833999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,5.000000000000000000e+01,6.658782616208743832e+01,-1.819230771192879814e+01,1.604481549841360488e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.850000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,5.000000000000000000e+01,6.629438828408503070e+01,-1.745462946422648542e+01,1.160241180141453832e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.862999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,6.613638327285295304e+01,-1.702333746085861321e+01,8.869541880056603933e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.869999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,6.613638327285295304e+01,-1.692131576284365480e+01,7.849324899907000885e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.869999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,6.577522896146535913e+01,-1.615026215419722178e+01,3.750331927318634739e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.885999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,6.570751252808018705e+01,-1.597948024906503761e+01,2.719677209848503918e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.889000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,6.570751252808018705e+01,-1.594819722557255837e+01,2.406846974923717297e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.889000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,6.482719889407292158e+01,-1.426114312637014869e+01,-5.660557677027731049e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,6.482719889407292158e+01,-1.432625355864856331e+01,-5.009453354243583734e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000711e+01,6.417260670468292005e+01,-1.314998461337774316e+01,-1.022622091305176006e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,6.439832814930016980e+01,-1.369309081310083798e+01,-7.052373361993324874e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.946999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,6.374373595991014696e+01,-1.254032050743481541e+01,-1.203415452475330882e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.976000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
